ID,Region,Households,Period,MixedIncomeNet_1,TotalCompensationOfEmployees_2,WagesAndSalaries_3,EmployersSocialContributions_4,TotalPropertyIncome_5,TotalPropertyIncome_6,PrimaryIncomeNet_7,PrimaryIncomeNet_8,ImputedSocialContributions_9,TotalSocialBenefits_10,SocialSecurityBenefits_11,SocialAssistanceBenefits_12,PensionBenefits_13,OtherPrivateSocialBenefits_14,UnfundedEmployeeSocialBenefits_15,TotalOtherCurrentTransfers_16,NonLifeInsuranceClaims_17,OtherCurrentTransfersNEC_18,TotalCurrentTaxesOnIncomeAndWealth_19,CurrentTaxesOnIncome_20,CurrentTaxesOnWealth_21,TotalSocialContributions_22,SocialSecurityContributions_23,ContributionsToPensionSchemes_24,OtherPrivateSocialContributions_25,ImputedSocialContributions_26,UnfundedEmplSocialBenefits_27,TotalOtherCurrentTransfers_28,NonLifeInsurancePremiums_29,OtherCurrentTransfersNEC_30,DisposableIncomeNet_31,MixedIncomeNet_32,TotalCompensationOfEmployees_33,WagesAndSalaries_34,EmployersSocialContributions_35,TotalPropertyIncome_36,TotalPropertyIncome_37,PrimaryIncomeNet_38,PrimaryIncomeNet_39,ImputedSocialContributions_40,TotalSocialBenefits_41,SocialSecurityBenefits_42,SocialAssistanceBenefits_43,PensionBenefits_44,OtherPrivateSocialBenefits_45,UnfundedEmployeeSocialBenefits_46,TotalOtherCurrentTransfers_47,NonLifeInsuranceClaims_48,OtherCurrentTransfersNEC_49,TotalCurrentTaxesOnIncomeAndWealth_50,CurrentTaxesOnIncome_51,CurrentTaxesOnWealth_52,TotalSocialContributions_53,SocialSecurityContributions_54,ContributionsToPensionSchemes_55,OtherPrivateSocialContributions_56,ImputedSocialContributions_57,UnfundedEmplSocialBenefits_58,TotalOtherCurrentTransfers_59,NonLifeInsurancePremiums_60,OtherCurrentTransfersNEC_61,DisposableIncomeNet_62,MixedIncomeNet_63,TotalCompensationOfEmployees_64,WagesAndSalaries_65,EmployersSocialContributions_66,TotalPropertyIncome_67,TotalPropertyIncome_68,PrimaryIncomeNet_69,PrimaryIncomeNet_70,ImputedSocialContributions_71,TotalSocialBenefits_72,SocialSecurityBenefits_73,SocialAssistanceBenefits_74,PensionBenefits_75,OtherPrivateSocialBenefits_76,UnfundedEmployeeSocialBenefits_77,TotalOtherCurrentTransfers_78,NonLifeInsuranceClaims_79,OtherCurrentTransfersNEC_80,TotalCurrentTaxesOnIncomeAndWealth_81,CurrentTaxesOnIncome_82,CurrentTaxesOnWealth_83,TotalSocialContributions_84,SocialSecurityContributions_85,ContributionsToPensionSchemes_86,OtherPrivateSocialContributions_87,ImputedSocialContributions_88,UnfundedEmplSocialBenefits_89,TotalOtherCurrentTransfers_90,NonLifeInsurancePremiums_91,OtherCurrentTransfersNEC_92,DisposableIncomeNet_93
845,Drenthe,"Pension, multi persons",2000,78.0,31.0,24.0,7.0,279.0,37.0,350.0,350.0,0.0,766.0,376.0,4.0,366.0,0.0,19.0,54.0,43.0,11.0,80.0,56.0,25.0,288.0,126.0,159.0,1.0,1.0,0.0,57.0,43.0,14.0,745.0,1257.0,498.0,382.0,116.0,4520.0,606.0,5670.0,5670.0,3.0,12396.0,6084.0,61.0,5932.0,3.0,315.0,881.0,702.0,179.0,1298.0,900.0,398.0,4656.0,2047.0,2579.0,8.0,21.0,3.0,926.0,702.0,224.0,12067.0,2596.0,1029.0,789.0,241.0,9337.0,1251.0,11711.0,11711.0,6.0,25603.0,12567.0,127.0,12252.0,6.0,651.0,1819.0,1450.0,369.0,2681.0,1859.0,822.0,9616.0,4228.0,5328.0,17.0,43.0,6.0,1912.0,1450.0,462.0,24924.0
846,Drenthe,"Pension, multi persons",2001,85.0,55.0,46.0,9.0,270.0,44.0,365.0,365.0,0.0,907.0,414.0,6.0,457.0,0.0,29.0,78.0,50.0,28.0,127.0,106.0,20.0,310.0,137.0,169.0,1.0,3.0,0.0,67.0,50.0,17.0,847.0,1288.0,828.0,690.0,137.0,4086.0,672.0,5529.0,5529.0,3.0,13718.0,6259.0,95.0,6919.0,4.0,442.0,1181.0,755.0,426.0,1914.0,1609.0,305.0,4685.0,2071.0,2563.0,9.0,42.0,3.0,1019.0,755.0,264.0,12810.0,2667.0,1713.0,1429.0,285.0,8458.0,1392.0,11446.0,11446.0,6.0,28399.0,12956.0,196.0,14323.0,8.0,915.0,2444.0,1563.0,881.0,3963.0,3331.0,632.0,9699.0,4287.0,5305.0,19.0,87.0,6.0,2109.0,1563.0,546.0,26518.0
847,Drenthe,"Social benefits, total",1995,38.0,41.0,35.0,6.0,38.0,13.0,104.0,104.0,0.0,390.0,249.0,121.0,6.0,3.0,12.0,30.0,26.0,4.0,36.0,26.0,11.0,111.0,101.0,8.0,0.0,2.0,0.0,32.0,26.0,6.0,345.0,760.0,827.0,708.0,119.0,758.0,252.0,2093.0,2093.0,1.0,7842.0,4999.0,2422.0,119.0,64.0,240.0,602.0,518.0,84.0,733.0,516.0,217.0,2224.0,2019.0,163.0,3.0,38.0,1.0,643.0,518.0,125.0,6937.0,1563.0,1701.0,1457.0,244.0,1558.0,519.0,4303.0,4303.0,1.0,16128.0,10280.0,4980.0,244.0,131.0,493.0,1238.0,1064.0,173.0,1507.0,1061.0,447.0,4573.0,4153.0,336.0,6.0,79.0,1.0,1322.0,1064.0,258.0,14267.0
848,Drenthe,"Social benefits, total",1996,37.0,62.0,52.0,10.0,36.0,15.0,120.0,120.0,0.0,402.0,255.0,114.0,7.0,3.0,24.0,29.0,25.0,4.0,34.0,22.0,12.0,116.0,101.0,11.0,1.0,3.0,0.0,28.0,25.0,3.0,373.0,762.0,1253.0,1059.0,194.0,729.0,310.0,2433.0,2433.0,1.0,8178.0,5176.0,2326.0,137.0,56.0,483.0,582.0,503.0,79.0,697.0,457.0,240.0,2365.0,2058.0,233.0,12.0,63.0,1.0,560.0,503.0,57.0,7572.0,1617.0,2659.0,2247.0,412.0,1546.0,658.0,5164.0,5164.0,3.0,17353.0,10984.0,4935.0,292.0,118.0,1024.0,1235.0,1068.0,167.0,1478.0,969.0,509.0,5018.0,4366.0,494.0,25.0,133.0,3.0,1188.0,1068.0,120.0,16067.0
849,Drenthe,"Social benefits, total",1997,34.0,60.0,51.0,9.0,51.0,14.0,131.0,131.0,0.0,386.0,255.0,104.0,7.0,2.0,18.0,29.0,25.0,4.0,28.0,17.0,11.0,114.0,98.0,12.0,1.0,3.0,0.0,33.0,25.0,8.0,372.0,732.0,1296.0,1098.0,198.0,1085.0,295.0,2818.0,2818.0,1.0,8283.0,5479.0,2222.0,159.0,41.0,382.0,619.0,533.0,86.0,592.0,359.0,232.0,2444.0,2113.0,249.0,11.0,71.0,1.0,708.0,533.0,174.0,7977.0,1601.0,2835.0,2402.0,432.0,2373.0,645.0,6163.0,6163.0,1.0,18115.0,11982.0,4860.0,347.0,90.0,835.0,1355.0,1166.0,188.0,1294.0,786.0,508.0,5344.0,4621.0,544.0,25.0,154.0,1.0,1548.0,1166.0,381.0,17447.0
850,Drenthe,"Social benefits, total",1998,36.0,71.0,48.0,23.0,35.0,16.0,126.0,126.0,0.0,351.0,213.0,111.0,9.0,0.0,19.0,31.0,25.0,5.0,32.0,20.0,12.0,109.0,91.0,14.0,0.0,3.0,0.0,34.0,25.0,9.0,332.0,780.0,1526.0,1029.0,497.0,762.0,351.0,2716.0,2716.0,0.0,7589.0,4595.0,2397.0,189.0,6.0,402.0,661.0,551.0,110.0,689.0,434.0,255.0,2364.0,1975.0,307.0,9.0,73.0,0.0,738.0,551.0,188.0,7174.0,1747.0,3421.0,2307.0,1114.0,1707.0,787.0,6088.0,6088.0,1.0,17009.0,10299.0,5371.0,424.0,14.0,901.0,1481.0,1234.0,247.0,1544.0,972.0,572.0,5298.0,4426.0,689.0,20.0,163.0,1.0,1655.0,1234.0,421.0,16080.0
851,Drenthe,"Social benefits, total",1999,35.0,55.0,37.0,18.0,35.0,18.0,107.0,107.0,0.0,312.0,181.0,100.0,12.0,0.0,18.0,31.0,25.0,6.0,10.0,4.0,7.0,97.0,81.0,13.0,0.0,3.0,0.0,32.0,25.0,7.0,309.0,854.0,1355.0,903.0,452.0,866.0,442.0,2633.0,2633.0,1.0,7687.0,4477.0,2458.0,298.0,5.0,449.0,767.0,621.0,146.0,259.0,95.0,164.0,2397.0,2002.0,326.0,7.0,62.0,1.0,798.0,621.0,177.0,7633.0,1863.0,2957.0,1971.0,987.0,1891.0,965.0,5746.0,5746.0,3.0,16777.0,9771.0,5365.0,651.0,11.0,979.0,1674.0,1354.0,319.0,565.0,207.0,358.0,5232.0,4369.0,712.0,15.0,136.0,3.0,1741.0,1354.0,387.0,16658.0
852,Drenthe,"Social benefits, total",2000,38.0,40.0,21.0,19.0,29.0,21.0,86.0,86.0,0.0,332.0,197.0,102.0,18.0,0.0,15.0,36.0,28.0,7.0,9.0,2.0,7.0,106.0,91.0,14.0,0.0,1.0,0.0,36.0,28.0,8.0,303.0,877.0,918.0,481.0,437.0,677.0,487.0,1986.0,1986.0,1.0,7661.0,4545.0,2341.0,417.0,3.0,356.0,826.0,653.0,173.0,212.0,44.0,168.0,2445.0,2099.0,313.0,3.0,31.0,1.0,835.0,653.0,182.0,6981.0,1947.0,2037.0,1066.0,970.0,1503.0,1081.0,4406.0,4406.0,3.0,16999.0,10083.0,5195.0,925.0,6.0,790.0,1833.0,1450.0,384.0,471.0,98.0,374.0,5425.0,4658.0,694.0,6.0,68.0,3.0,1853.0,1450.0,403.0,15488.0
853,Drenthe,"Social benefits, total",2001,29.0,65.0,54.0,12.0,58.0,28.0,124.0,124.0,0.0,370.0,220.0,111.0,19.0,0.0,20.0,38.0,31.0,6.0,28.0,21.0,7.0,100.0,85.0,12.0,0.0,3.0,0.0,40.0,31.0,9.0,364.0,709.0,1584.0,1303.0,281.0,1402.0,687.0,3008.0,3008.0,-2.0,8955.0,5321.0,2694.0,455.0,8.0,477.0,909.0,752.0,157.0,670.0,511.0,159.0,2416.0,2050.0,291.0,6.0,70.0,-2.0,977.0,752.0,225.0,8810.0,1473.0,3290.0,2706.0,584.0,2911.0,1426.0,6248.0,6248.0,-4.0,18599.0,11051.0,5596.0,945.0,17.0,991.0,1888.0,1563.0,325.0,1391.0,1060.0,331.0,5018.0,4258.0,604.0,13.0,144.0,-4.0,2030.0,1563.0,467.0,18296.0
854,Drenthe,"Social benefits, single person",1995,6.0,6.0,6.0,0.0,12.0,2.0,23.0,23.0,0.0,89.0,45.0,41.0,2.0,1.0,0.0,10.0,9.0,1.0,10.0,7.0,3.0,25.0,23.0,2.0,0.0,0.0,0.0,11.0,9.0,2.0,76.0,744.0,711.0,655.0,56.0,1435.0,234.0,2655.0,2655.0,0.0,10385.0,5235.0,4738.0,270.0,90.0,52.0,1189.0,1064.0,125.0,1172.0,841.0,331.0,2893.0,2690.0,189.0,1.0,13.0,0.0,1267.0,1064.0,202.0,8898.0,744.0,711.0,655.0,56.0,1435.0,234.0,2655.0,2655.0,0.0,10385.0,5235.0,4738.0,270.0,90.0,52.0,1189.0,1064.0,125.0,1172.0,841.0,331.0,2893.0,2690.0,189.0,1.0,13.0,0.0,1267.0,1064.0,202.0,8898.0
855,Drenthe,"Social benefits, single person",1996,6.0,7.0,6.0,1.0,5.0,2.0,16.0,16.0,0.0,78.0,38.0,33.0,0.0,0.0,7.0,9.0,8.0,1.0,6.0,3.0,3.0,21.0,20.0,1.0,0.0,0.0,0.0,8.0,8.0,-1.0,69.0,749.0,844.0,736.0,108.0,697.0,242.0,2048.0,2048.0,2.0,10031.0,4823.0,4287.0,5.0,33.0,884.0,1200.0,1068.0,132.0,753.0,431.0,322.0,2727.0,2606.0,104.0,3.0,15.0,2.0,978.0,1068.0,-89.0,8821.0,749.0,844.0,736.0,108.0,697.0,242.0,2048.0,2048.0,2.0,10031.0,4823.0,4287.0,5.0,33.0,884.0,1200.0,1068.0,132.0,753.0,431.0,322.0,2727.0,2606.0,104.0,3.0,15.0,2.0,978.0,1068.0,-89.0,8821.0
856,Drenthe,"Social benefits, single person",1997,4.0,7.0,6.0,1.0,6.0,1.0,17.0,17.0,0.0,66.0,41.0,25.0,0.0,0.0,0.0,9.0,8.0,1.0,5.0,3.0,2.0,21.0,20.0,1.0,0.0,0.0,0.0,9.0,8.0,2.0,56.0,629.0,1125.0,982.0,143.0,942.0,186.0,2510.0,2510.0,0.0,10037.0,6136.0,3835.0,8.0,34.0,24.0,1314.0,1166.0,148.0,747.0,390.0,356.0,3173.0,3012.0,128.0,7.0,26.0,0.0,1435.0,1166.0,269.0,8507.0,629.0,1125.0,982.0,143.0,942.0,186.0,2510.0,2510.0,0.0,10037.0,6136.0,3835.0,8.0,34.0,24.0,1314.0,1166.0,148.0,747.0,390.0,356.0,3173.0,3012.0,128.0,7.0,26.0,0.0,1435.0,1166.0,269.0,8507.0
857,Drenthe,"Social benefits, single person",1998,4.0,5.0,3.0,2.0,2.0,1.0,10.0,10.0,0.0,49.0,17.0,31.0,0.0,0.0,0.0,8.0,7.0,1.0,6.0,4.0,2.0,16.0,15.0,1.0,0.0,0.0,0.0,8.0,7.0,1.0,36.0,683.0,916.0,467.0,449.0,429.0,263.0,1765.0,1765.0,0.0,8878.0,3155.0,5704.0,0.0,3.0,16.0,1406.0,1234.0,172.0,998.0,646.0,352.0,2969.0,2803.0,152.0,2.0,12.0,0.0,1480.0,1234.0,246.0,6602.0,683.0,916.0,467.0,449.0,429.0,263.0,1765.0,1765.0,0.0,8878.0,3155.0,5704.0,0.0,3.0,16.0,1406.0,1234.0,172.0,998.0,646.0,352.0,2969.0,2803.0,152.0,2.0,12.0,0.0,1480.0,1234.0,246.0,6602.0
858,Drenthe,"Social benefits, single person",1999,4.0,7.0,5.0,3.0,4.0,2.0,14.0,14.0,0.0,61.0,24.0,35.0,1.0,0.0,0.0,10.0,9.0,1.0,2.0,0.0,2.0,21.0,19.0,1.0,0.0,0.0,0.0,10.0,9.0,1.0,53.0,673.0,1179.0,713.0,466.0,615.0,303.0,2164.0,2164.0,0.0,9659.0,3863.0,5604.0,164.0,4.0,24.0,1568.0,1354.0,213.0,293.0,27.0,267.0,3244.0,2994.0,235.0,2.0,12.0,0.0,1533.0,1354.0,179.0,8321.0,673.0,1179.0,713.0,466.0,615.0,303.0,2164.0,2164.0,0.0,9659.0,3863.0,5604.0,164.0,4.0,24.0,1568.0,1354.0,213.0,293.0,27.0,267.0,3244.0,2994.0,235.0,2.0,12.0,0.0,1533.0,1354.0,179.0,8321.0
859,Drenthe,"Social benefits, single person",2000,4.0,3.0,0.0,3.0,3.0,2.0,9.0,9.0,0.0,71.0,36.0,33.0,2.0,0.0,0.0,11.0,10.0,2.0,2.0,0.0,2.0,24.0,22.0,1.0,0.0,0.0,0.0,11.0,10.0,1.0,54.0,679.0,497.0,0.0,497.0,385.0,254.0,1307.0,1307.0,0.0,10893.0,5491.0,5106.0,281.0,0.0,15.0,1719.0,1450.0,269.0,330.0,36.0,294.0,3624.0,3428.0,192.0,3.0,0.0,0.0,1654.0,1450.0,204.0,8312.0,679.0,497.0,0.0,497.0,385.0,254.0,1307.0,1307.0,0.0,10893.0,5491.0,5106.0,281.0,0.0,15.0,1719.0,1450.0,269.0,330.0,36.0,294.0,3624.0,3428.0,192.0,3.0,0.0,0.0,1654.0,1450.0,204.0,8312.0
860,Drenthe,"Social benefits, single person",2001,7.0,17.0,14.0,3.0,35.0,6.0,53.0,53.0,0.0,118.0,58.0,42.0,2.0,0.0,17.0,12.0,11.0,1.0,11.0,9.0,2.0,26.0,22.0,4.0,0.0,0.0,0.0,13.0,11.0,2.0,133.0,1004.0,2425.0,2027.0,398.0,5030.0,886.0,7573.0,7573.0,2.0,16834.0,8219.0,5937.0,313.0,11.0,2354.0,1670.0,1563.0,107.0,1623.0,1319.0,304.0,3713.0,3057.0,597.0,4.0,55.0,2.0,1861.0,1563.0,298.0,18880.0,1004.0,2425.0,2027.0,398.0,5030.0,886.0,7573.0,7573.0,2.0,16834.0,8219.0,5937.0,313.0,11.0,2354.0,1670.0,1563.0,107.0,1623.0,1319.0,304.0,3713.0,3057.0,597.0,4.0,55.0,2.0,1861.0,1563.0,298.0,18880.0
861,Drenthe,"Social benefits, multi pers without ch.",1995,21.0,27.0,23.0,4.0,23.0,8.0,63.0,63.0,0.0,212.0,169.0,28.0,4.0,2.0,9.0,13.0,11.0,2.0,19.0,14.0,5.0,66.0,59.0,5.0,0.0,1.0,0.0,13.0,11.0,3.0,190.0,970.0,1281.0,1090.0,192.0,1070.0,387.0,2936.0,2936.0,1.0,9911.0,7890.0,1307.0,177.0,107.0,430.0,584.0,491.0,93.0,882.0,634.0,247.0,3070.0,2745.0,252.0,6.0,66.0,1.0,616.0,491.0,125.0,8863.0,2103.0,2777.0,2361.0,416.0,2319.0,837.0,6361.0,6361.0,2.0,21476.0,17096.0,2833.0,383.0,231.0,933.0,1265.0,1064.0,200.0,1910.0,1374.0,536.0,6652.0,5947.0,547.0,14.0,144.0,2.0,1335.0,1064.0,271.0,19204.0
862,Drenthe,"Social benefits, multi pers without ch.",1996,20.0,40.0,34.0,6.0,27.0,9.0,78.0,78.0,0.0,228.0,178.0,27.0,6.0,2.0,14.0,12.0,10.0,2.0,22.0,16.0,6.0,71.0,59.0,9.0,1.0,2.0,0.0,11.0,10.0,1.0,214.0,959.0,1942.0,1632.0,310.0,1325.0,439.0,3786.0,3786.0,2.0,11032.0,8647.0,1312.0,305.0,106.0,662.0,572.0,494.0,79.0,1056.0,765.0,291.0,3424.0,2871.0,413.0,26.0,114.0,2.0,543.0,494.0,49.0,10368.0,2074.0,4200.0,3529.0,671.0,2865.0,950.0,8189.0,8189.0,5.0,23858.0,18700.0,2837.0,659.0,229.0,1433.0,1238.0,1068.0,170.0,2284.0,1655.0,630.0,7404.0,6208.0,893.0,56.0,247.0,5.0,1174.0,1068.0,106.0,22422.0
863,Drenthe,"Social benefits, multi pers without ch.",1997,15.0,39.0,33.0,6.0,39.0,8.0,85.0,85.0,0.0,221.0,176.0,23.0,6.0,1.0,15.0,12.0,10.0,2.0,17.0,12.0,5.0,68.0,57.0,8.0,0.0,2.0,0.0,13.0,10.0,3.0,219.0,775.0,2071.0,1744.0,327.0,2074.0,440.0,4480.0,4480.0,-1.0,11619.0,9242.0,1201.0,314.0,71.0,792.0,634.0,546.0,88.0,904.0,618.0,286.0,3593.0,3004.0,436.0,24.0,129.0,-1.0,696.0,546.0,151.0,11540.0,1655.0,4425.0,3726.0,699.0,4433.0,939.0,9574.0,9574.0,-2.0,24830.0,19750.0,2567.0,670.0,151.0,1692.0,1355.0,1166.0,188.0,1932.0,1321.0,610.0,7679.0,6420.0,931.0,51.0,276.0,-2.0,1488.0,1166.0,322.0,24661.0
864,Drenthe,"Social benefits, multi pers without ch.",1998,19.0,50.0,35.0,15.0,28.0,11.0,86.0,86.0,0.0,219.0,169.0,25.0,7.0,0.0,18.0,15.0,12.0,2.0,21.0,13.0,7.0,70.0,57.0,10.0,0.0,3.0,0.0,16.0,12.0,4.0,213.0,934.0,2437.0,1709.0,728.0,1375.0,554.0,4193.0,4193.0,0.0,10676.0,8203.0,1239.0,357.0,10.0,868.0,706.0,591.0,115.0,997.0,656.0,342.0,3429.0,2776.0,509.0,17.0,126.0,0.0,776.0,591.0,184.0,10373.0,1951.0,5089.0,3569.0,1521.0,2873.0,1157.0,8757.0,8757.0,1.0,22297.0,17131.0,2587.0,745.0,22.0,1812.0,1474.0,1234.0,239.0,2083.0,1369.0,714.0,7160.0,5798.0,1062.0,36.0,264.0,1.0,1620.0,1234.0,385.0,21665.0
865,Drenthe,"Social benefits, multi pers without ch.",1999,18.0,33.0,22.0,10.0,28.0,12.0,67.0,67.0,0.0,180.0,135.0,17.0,10.0,0.0,17.0,13.0,10.0,2.0,7.0,3.0,4.0,57.0,46.0,9.0,0.0,2.0,0.0,13.0,10.0,3.0,183.0,1126.0,2013.0,1388.0,625.0,1715.0,717.0,4137.0,4137.0,2.0,11147.0,8358.0,1080.0,632.0,7.0,1070.0,787.0,639.0,148.0,416.0,184.0,232.0,3504.0,2819.0,567.0,13.0,104.0,2.0,812.0,639.0,173.0,11339.0,2389.0,4269.0,2944.0,1325.0,3638.0,1521.0,8774.0,8774.0,4.0,23641.0,17726.0,2290.0,1340.0,16.0,2269.0,1668.0,1354.0,314.0,882.0,390.0,492.0,7431.0,5980.0,1203.0,27.0,221.0,4.0,1722.0,1354.0,368.0,24048.0
866,Drenthe,"Social benefits, multi pers without ch.",2000,19.0,17.0,9.0,8.0,22.0,13.0,46.0,46.0,0.0,179.0,130.0,21.0,14.0,0.0,14.0,14.0,11.0,3.0,5.0,2.0,4.0,56.0,47.0,8.0,0.0,1.0,0.0,14.0,11.0,3.0,164.0,1203.0,1045.0,550.0,495.0,1391.0,801.0,2838.0,2838.0,3.0,11165.0,8107.0,1285.0,872.0,3.0,898.0,867.0,690.0,177.0,330.0,95.0,235.0,3492.0,2933.0,523.0,4.0,32.0,3.0,849.0,690.0,159.0,10199.0,2530.0,2197.0,1157.0,1040.0,2924.0,1685.0,5966.0,5966.0,6.0,23470.0,17041.0,2701.0,1833.0,6.0,1888.0,1822.0,1450.0,373.0,694.0,200.0,494.0,7341.0,6166.0,1099.0,8.0,67.0,6.0,1784.0,1450.0,334.0,21439.0
867,Drenthe,"Social benefits, multi pers without ch.",2001,11.0,37.0,30.0,7.0,21.0,19.0,50.0,50.0,0.0,183.0,144.0,20.0,16.0,0.0,3.0,17.0,13.0,4.0,13.0,10.0,3.0,55.0,46.0,7.0,0.0,2.0,0.0,16.0,13.0,3.0,165.0,626.0,2087.0,1709.0,378.0,1194.0,1100.0,2807.0,2807.0,-6.0,10323.0,8128.0,1136.0,901.0,11.0,147.0,951.0,728.0,223.0,725.0,554.0,172.0,3118.0,2585.0,414.0,10.0,109.0,-6.0,921.0,728.0,193.0,9316.0,1344.0,4478.0,3666.0,811.0,2562.0,2360.0,6024.0,6024.0,-13.0,22152.0,17441.0,2438.0,1934.0,24.0,315.0,2041.0,1563.0,478.0,1556.0,1188.0,368.0,6692.0,5547.0,889.0,22.0,233.0,-13.0,1977.0,1563.0,415.0,19991.0
868,Drenthe,"Social benefits, multi persons with ch.",1995,11.0,8.0,6.0,1.0,2.0,2.0,18.0,18.0,0.0,89.0,35.0,52.0,0.0,0.0,2.0,7.0,6.0,1.0,8.0,5.0,3.0,20.0,19.0,1.0,0.0,0.0,0.0,8.0,6.0,2.0,79.0,539.0,385.0,318.0,66.0,125.0,114.0,934.0,934.0,0.0,4496.0,1762.0,2624.0,-10.0,6.0,114.0,367.0,309.0,58.0,381.0,247.0,135.0,1016.0,941.0,55.0,0.0,19.0,0.0,401.0,309.0,92.0,3999.0,1858.0,1326.0,1098.0,229.0,429.0,394.0,3220.0,3220.0,1.0,15498.0,6073.0,9046.0,-34.0,20.0,394.0,1264.0,1064.0,200.0,1315.0,850.0,465.0,3501.0,3245.0,191.0,0.0,65.0,1.0,1383.0,1064.0,318.0,13784.0
869,Drenthe,"Social benefits, multi persons with ch.",1996,12.0,15.0,13.0,2.0,3.0,4.0,26.0,26.0,0.0,96.0,39.0,54.0,0.0,0.0,3.0,7.0,6.0,1.0,7.0,3.0,3.0,24.0,22.0,2.0,0.0,1.0,0.0,9.0,6.0,2.0,90.0,571.0,722.0,611.0,111.0,148.0,207.0,1233.0,1233.0,0.0,4643.0,1858.0,2597.0,21.0,14.0,153.0,359.0,300.0,59.0,318.0,160.0,158.0,1176.0,1043.0,102.0,1.0,29.0,0.0,419.0,300.0,119.0,4322.0,2029.0,2566.0,2171.0,395.0,527.0,737.0,4385.0,4385.0,0.0,16509.0,6608.0,9233.0,75.0,51.0,543.0,1277.0,1068.0,210.0,1131.0,569.0,562.0,4181.0,3708.0,363.0,5.0,105.0,0.0,1491.0,1068.0,423.0,15369.0
870,Drenthe,"Social benefits, multi persons with ch.",1997,15.0,14.0,12.0,2.0,5.0,4.0,30.0,30.0,0.0,99.0,39.0,55.0,1.0,0.0,3.0,8.0,7.0,1.0,5.0,2.0,3.0,25.0,21.0,2.0,0.0,1.0,0.0,10.0,7.0,3.0,96.0,726.0,648.0,550.0,98.0,233.0,198.0,1409.0,1409.0,2.0,4706.0,1861.0,2639.0,66.0,17.0,123.0,387.0,322.0,65.0,260.0,115.0,145.0,1172.0,1021.0,117.0,1.0,32.0,2.0,488.0,322.0,166.0,4582.0,2625.0,2344.0,1991.0,353.0,845.0,718.0,5097.0,5097.0,8.0,17026.0,6733.0,9549.0,239.0,61.0,445.0,1400.0,1166.0,234.0,941.0,415.0,525.0,4240.0,3696.0,425.0,4.0,115.0,8.0,1766.0,1166.0,600.0,16577.0
871,Drenthe,"Social benefits, multi persons with ch.",1998,13.0,15.0,10.0,6.0,5.0,3.0,30.0,30.0,0.0,83.0,27.0,54.0,1.0,0.0,1.0,8.0,7.0,2.0,6.0,3.0,3.0,23.0,19.0,3.0,0.0,1.0,0.0,10.0,7.0,4.0,82.0,648.0,767.0,492.0,275.0,228.0,169.0,1474.0,1474.0,0.0,4096.0,1319.0,2671.0,70.0,3.0,34.0,411.0,323.0,88.0,291.0,150.0,141.0,1115.0,933.0,145.0,2.0,34.0,0.0,498.0,323.0,175.0,4077.0,2478.0,2930.0,1880.0,1050.0,872.0,647.0,5633.0,5633.0,2.0,15655.0,5040.0,10206.0,268.0,10.0,131.0,1572.0,1234.0,338.0,1112.0,574.0,538.0,4262.0,3568.0,555.0,7.0,132.0,2.0,1903.0,1234.0,669.0,15582.0
872,Drenthe,"Social benefits, multi persons with ch.",1999,12.0,15.0,10.0,5.0,3.0,4.0,26.0,26.0,0.0,70.0,22.0,47.0,1.0,0.0,1.0,8.0,6.0,2.0,2.0,1.0,1.0,20.0,17.0,3.0,0.0,1.0,0.0,10.0,6.0,3.0,73.0,672.0,827.0,534.0,292.0,193.0,244.0,1448.0,1448.0,1.0,3892.0,1210.0,2592.0,46.0,3.0,40.0,468.0,347.0,121.0,106.0,38.0,67.0,1108.0,921.0,142.0,3.0,43.0,1.0,528.0,347.0,181.0,4067.0,2623.0,3226.0,2085.0,1141.0,753.0,951.0,5650.0,5650.0,5.0,15186.0,4721.0,10115.0,181.0,11.0,157.0,1828.0,1354.0,474.0,413.0,150.0,263.0,4323.0,3592.0,553.0,11.0,167.0,5.0,2059.0,1354.0,704.0,15869.0
873,Drenthe,"Social benefits, multi persons with ch.",2000,14.0,20.0,12.0,8.0,5.0,7.0,32.0,32.0,0.0,82.0,31.0,47.0,2.0,0.0,1.0,11.0,8.0,3.0,2.0,0.0,2.0,26.0,21.0,4.0,0.0,1.0,0.0,12.0,8.0,4.0,84.0,688.0,952.0,579.0,374.0,218.0,317.0,1540.0,1540.0,0.0,3930.0,1490.0,2285.0,108.0,3.0,44.0,513.0,374.0,139.0,84.0,7.0,77.0,1263.0,1035.0,188.0,1.0,39.0,0.0,566.0,374.0,193.0,4070.0,2667.0,3693.0,2243.0,1450.0,845.0,1231.0,5974.0,5974.0,0.0,15240.0,5777.0,8862.0,418.0,13.0,170.0,1988.0,1450.0,539.0,326.0,28.0,299.0,4897.0,4012.0,729.0,4.0,152.0,0.0,2196.0,1450.0,747.0,15782.0
